respondent_id,collector_id,start_date,end_date,informed_consent,experimental_situation,assess_blame,assess_fine,assess_active_role,age,gender
13108193412,410105655,2021-11-08T09:38:45Z,2021-11-08T09:40:59Z,TRUE,nonagentive,5,0,7,23,woman
13108192957,410105655,2021-11-08T09:38:40Z,2021-11-08T09:40:57Z,TRUE,agentive,5,2000,4,23,woman
13108192775,410105655,2021-11-08T09:38:34Z,2021-11-08T09:40:55Z,TRUE,nonagentive,2,3400,5,23,woman
13108193195,410105655,2021-11-08T09:38:40Z,2021-11-08T09:40:49Z,TRUE,agentive,4,1700,3,24,woman
13108193314,410105655,2021-11-08T09:38:53Z,2021-11-08T09:40:46Z,TRUE,nonagentive,4,1700,5,22,woman
13108192829,410105655,2021-11-08T09:38:25Z,2021-11-08T09:40:39Z,TRUE,nonagentive,4,3400,4,23,woman
13108192808,410105655,2021-11-08T09:38:28Z,2021-11-08T09:40:39Z,TRUE,agentive,2,0,3,24,man
13108193109,410105655,2021-11-08T09:38:27Z,2021-11-08T09:40:34Z,TRUE,nonagentive,6,3400,7,24,man
13108193420,410105655,2021-11-08T09:38:46Z,2021-11-08T09:40:31Z,TRUE,nonagentive,4,3400,4,22,man
13108192171,410105655,2021-11-08T09:38:24Z,2021-11-08T09:40:25Z,TRUE,agentive,5,1400,6,23,woman
13108192647,410105655,2021-11-08T09:38:32Z,2021-11-08T09:40:15Z,TRUE,agentive,6,2550,6,23,woman
13108192881,410105655,2021-11-08T09:38:37Z,2021-11-08T09:40:10Z,TRUE,agentive,2,0,5,28,woman
13108192645,410105655,2021-11-08T09:38:29Z,2021-11-08T09:40:09Z,TRUE,agentive,6,3400,6,24,woman
13108192417,410105655,2021-11-08T09:38:35Z,2021-11-08T09:40:01Z,TRUE,nonagentive,2,200,4,23,man
13108192162,410105655,2021-11-08T09:38:15Z,2021-11-08T09:40:01Z,TRUE,nonagentive,5,2800,6,22,woman
13108192596,410105655,2021-11-08T09:38:35Z,2021-11-08T09:39:53Z,TRUE,agentive,6,3000,5,23,woman
13108192735,410105655,2021-11-08T09:38:38Z,2021-11-08T09:39:51Z,TRUE,nonagentive,5,2800,6,24,man
13108192396,410105655,2021-11-08T09:38:26Z,2021-11-08T09:39:42Z,TRUE,agentive,7,3400,6,25,man
13108192090,410105655,2021-11-08T09:38:17Z,2021-11-08T09:39:41Z,TRUE,agentive,4,1700,5,24,man
13108191849,410105655,2021-11-08T09:38:11Z,2021-11-08T09:39:41Z,TRUE,nonagentive,3,1500,3,23,woman
13108192117,410105655,2021-11-08T09:38:19Z,2021-11-08T09:39:27Z,TRUE,agentive,3,1700,3,23,woman
13108191884,410105655,2021-11-08T09:38:12Z,2021-11-08T09:39:15Z,TRUE,nonagentive,5,3400,5,22,woman
13108192257,410105655,2021-11-08T09:38:17Z,2021-11-08T09:38:34Z,TRUE,NA,NA,NA,NA,NA,NA
13104751561,410105655,2021-11-06T00:08:23Z,2021-11-06T00:11:59Z,TRUE,nonagentive,4,2000,7,23,woman
13099720210,410105655,2021-11-04T12:36:42Z,2021-11-04T12:39:41Z,TRUE,agentive,5,800,5,24,man
13099720887,410105655,2021-11-04T12:37:38Z,2021-11-04T12:39:00Z,TRUE,agentive,2,1700,5,22,woman
13099718515,410105655,2021-11-04T12:36:26Z,2021-11-04T12:38:39Z,TRUE,agentive,5,2500,5,23,man
13099719502,410105655,2021-11-04T12:36:28Z,2021-11-04T12:38:25Z,TRUE,agentive,3,NA,3,27,woman
13099718716,410105655,2021-11-04T12:36:22Z,2021-11-04T12:38:08Z,TRUE,nonagentive,5,NA,6,23,man
13099719296,410105655,2021-11-04T12:36:43Z,2021-11-04T12:38:01Z,TRUE,agentive,2,500,3,22,man
13099718670,410105655,2021-11-04T12:36:14Z,2021-11-04T12:37:56Z,TRUE,agentive,4,1700,4,22,man
13099720560,410105655,2021-11-04T12:37:27Z,2021-11-04T12:37:33Z,TRUE,NA,NA,NA,NA,NA,NA
13099619839,410105655,2021-11-04T11:44:29Z,2021-11-04T11:44:37Z,TRUE,NA,NA,NA,NA,NA,NA
13096074122,410105655,2021-11-03T08:25:36Z,2021-11-03T08:26:57Z,TRUE,nonagentive,2,0,5,20,woman
13093333954,410105655,2021-11-02T13:08:10Z,2021-11-02T13:12:08Z,TRUE,nonagentive,5,2500,5,22,man
13093219064,410105655,2021-11-02T12:18:21Z,2021-11-02T12:19:06Z,TRUE,NA,NA,NA,NA,NA,NA
13093121697,410105655,2021-11-02T11:29:51Z,2021-11-02T11:31:59Z,TRUE,nonagentive,3,1700,5,24,woman
13093121611,410105655,2021-11-02T11:29:29Z,2021-11-02T11:31:43Z,TRUE,nonagentive,2,NA,6,20,woman
13093121022,410105655,2021-11-02T11:29:38Z,2021-11-02T11:31:43Z,TRUE,nonagentive,5,2900,6,23,woman
13093121817,410105655,2021-11-02T11:30:07Z,2021-11-02T11:31:38Z,TRUE,agentive,4,1700,5,19,woman
13093121384,410105655,2021-11-02T11:29:11Z,2021-11-02T11:31:23Z,TRUE,agentive,5,3400,3,19,woman
13093121484,410105655,2021-11-02T11:29:19Z,2021-11-02T11:31:21Z,TRUE,nonagentive,4,2500,4,20,woman
13093120875,410105655,2021-11-02T11:29:27Z,2021-11-02T11:31:18Z,TRUE,agentive,3,0,4,22,woman
13093121660,410105655,2021-11-02T11:29:55Z,2021-11-02T11:31:15Z,TRUE,nonagentive,6,2800,6,20,woman
13093120486,410105655,2021-11-02T11:29:07Z,2021-11-02T11:31:06Z,TRUE,nonagentive,2,400,3,20,woman
13093120369,410105655,2021-11-02T11:29:05Z,2021-11-02T11:31:02Z,TRUE,agentive,4,1200,4,19,man
13093120562,410105655,2021-11-02T11:29:03Z,2021-11-02T11:31:01Z,TRUE,agentive,2,250,2,19,woman
13093121440,410105655,2021-11-02T11:29:43Z,2021-11-02T11:30:58Z,TRUE,nonagentive,4,3400,7,19,woman
13093120869,410105655,2021-11-02T11:29:28Z,2021-11-02T11:30:54Z,TRUE,agentive,7,3400,6,20,woman
13093120460,410105655,2021-11-02T11:29:11Z,2021-11-02T11:30:32Z,TRUE,nonagentive,7,3400,7,20,woman
13093119637,410105655,2021-11-02T11:28:48Z,2021-11-02T11:28:56Z,TRUE,NA,NA,NA,NA,NA,NA
13091541719,410105655,2021-11-01T20:35:03Z,2021-11-01T20:36:41Z,TRUE,agentive,1,0,3,21,woman
13091027108,410105655,2021-11-01T17:31:51Z,2021-11-01T17:57:49Z,TRUE,agentive,6,2900,6,21,woman
13090703899,410105655,2021-11-01T15:43:23Z,2021-11-01T15:46:13Z,TRUE,nonagentive,2,3400,1,19,woman
13090399605,410105655,2021-11-01T13:52:27Z,2021-11-01T13:52:39Z,TRUE,NA,NA,NA,NA,NA,NA
13088785369,410105655,2021-10-31T15:23:57Z,2021-10-31T15:26:28Z,TRUE,agentive,5,2700,6,20,woman
13088679928,410105655,2021-10-31T13:37:11Z,2021-10-31T13:39:03Z,TRUE,agentive,5,3000,4,19,woman
13087387538,410105655,2021-10-30T14:35:27Z,2021-10-30T14:36:21Z,TRUE,nonagentive,5,NA,NA,NA,NA
13087268499,410105655,2021-10-30T12:42:09Z,2021-10-30T12:45:09Z,TRUE,agentive,6,3400,7,21,man
13086367339,410105655,2021-10-29T23:50:13Z,2021-10-29T23:50:30Z,TRUE,NA,NA,NA,NA,NA,NA
13085618093,410105655,2021-10-29T18:49:08Z,2021-10-29T18:50:17Z,TRUE,agentive,1,0,4,21,man
13085455375,410105655,2021-10-29T17:53:36Z,2021-10-29T17:55:45Z,TRUE,nonagentive,4,1700,6,19,woman
13085412010,410105655,2021-10-29T17:39:03Z,2021-10-29T17:40:05Z,TRUE,agentive,7,3400,6,20,woman
13085392845,410105655,2021-10-29T17:32:36Z,2021-10-29T17:37:26Z,TRUE,agentive,6,3000,6,19,woman
13085403456,410105655,2021-10-29T17:36:11Z,2021-10-29T17:36:22Z,TRUE,NA,NA,NA,NA,NA,NA
13085365172,410105655,2021-10-29T17:23:23Z,2021-10-29T17:25:20Z,TRUE,agentive,4,2000,5,21,man
13085323191,410105655,2021-10-29T17:10:03Z,2021-10-29T17:12:02Z,TRUE,agentive,4,1500,5,19,woman
13084357484,410105655,2021-10-29T10:22:24Z,2021-10-29T10:24:42Z,TRUE,agentive,7,3000,7,29,do not want to disclose
13084266844,410105655,2021-10-29T09:26:21Z,2021-10-29T09:29:21Z,TRUE,nonagentive,6,3000,7,22,woman
13083255043,410105655,2021-10-29T01:30:55Z,2021-10-29T01:33:05Z,TRUE,nonagentive,7,3400,6,19,woman
13083243538,410105655,2021-10-28T16:58:37Z,2021-10-29T01:28:47Z,TRUE,agentive,3,400,5,22,woman
13082909768,410105655,2021-10-28T23:33:56Z,2021-10-28T23:39:27Z,TRUE,nonagentive,3,1700,5,22,woman
13082868748,410105655,2021-10-28T23:20:06Z,2021-10-28T23:21:10Z,TRUE,nonagentive,1,0,2,23,woman
13082829455,410105655,2021-10-28T23:05:28Z,2021-10-28T23:07:29Z,TRUE,agentive,1,0,1,26,woman
13082658145,410105655,2021-10-28T22:05:15Z,2021-10-28T22:08:54Z,TRUE,nonagentive,1,0,1,23,man
13082494778,410105655,2021-10-28T21:11:41Z,2021-10-28T21:12:03Z,TRUE,NA,NA,NA,NA,NA,NA
13082453513,410105655,2021-10-28T21:01:00Z,2021-10-28T21:03:19Z,TRUE,agentive,6,3400,6,23,woman
13082338339,410105655,2021-10-28T20:18:11Z,2021-10-28T20:23:50Z,TRUE,nonagentive,2,1500,2,24,woman
13082344725,410105655,2021-10-28T20:20:53Z,2021-10-28T20:23:31Z,TRUE,nonagentive,4,2000,2,21,woman
13082332061,410105655,2021-10-28T20:16:02Z,2021-10-28T20:19:01Z,TRUE,agentive,5,3400,4,22,woman
13082265439,410105655,2021-10-28T19:52:09Z,2021-10-28T19:53:50Z,TRUE,agentive,3,0,7,40,woman
13082231462,410105655,2021-10-28T19:39:45Z,2021-10-28T19:39:51Z,TRUE,NA,NA,NA,NA,NA,NA
13082140748,410105655,2021-10-28T19:07:08Z,2021-10-28T19:09:25Z,TRUE,nonagentive,7,3400,7,23,man
13082131645,410105655,2021-10-28T19:04:13Z,2021-10-28T19:06:27Z,TRUE,nonagentive,3,0,4,23,woman
13082086811,410105655,2021-10-28T18:47:19Z,2021-10-28T18:54:11Z,TRUE,agentive,5,2500,7,31,do not want to disclose
13082060347,410105655,2021-10-28T18:40:24Z,2021-10-28T18:40:57Z,TRUE,NA,NA,NA,NA,NA,NA
13082036801,410105655,2021-10-28T18:32:41Z,2021-10-28T18:35:13Z,TRUE,agentive,4,2000,3,22,woman
13082030531,410105655,2021-10-28T18:31:02Z,2021-10-28T18:31:15Z,TRUE,NA,NA,NA,NA,NA,NA
13081928809,410105655,2021-10-28T17:57:30Z,2021-10-28T17:59:30Z,TRUE,agentive,1,0,7,24,woman
13081849225,410105655,2021-10-28T17:31:26Z,2021-10-28T17:35:20Z,TRUE,agentive,6,3400,3,20,man
13081823655,410105655,2021-10-28T17:23:58Z,2021-10-28T17:26:21Z,TRUE,nonagentive,4,1700,7,22,woman
13081790654,410105655,2021-10-28T17:13:31Z,2021-10-28T17:15:20Z,TRUE,agentive,3,3400,3,24,woman
13081770280,410105655,2021-10-28T17:06:46Z,2021-10-28T17:10:25Z,TRUE,nonagentive,2,1500,4,21,man
13081756457,410105655,2021-10-28T17:02:53Z,2021-10-28T17:04:34Z,TRUE,nonagentive,7,3400,7,25,woman
13081732543,410105655,2021-10-28T16:55:12Z,2021-10-28T16:57:33Z,TRUE,nonagentive,6,3000,7,21,woman
13080787990,410105655,2021-10-28T10:05:06Z,2021-10-28T10:07:47Z,TRUE,nonagentive,5,3400,6,21,woman
13078515372,410105655,2021-10-27T18:30:23Z,2021-10-27T18:30:47Z,TRUE,NA,NA,NA,NA,NA,NA
13078297330,410105655,2021-10-27T17:27:43Z,2021-10-27T17:31:35Z,TRUE,agentive,5,2500,5,21,woman
13078262432,410105655,2021-10-27T17:17:21Z,2021-10-27T17:21:06Z,TRUE,nonagentive,5,2400,7,18,woman
13078209364,410105655,2021-10-27T17:01:41Z,2021-10-27T17:02:38Z,TRUE,agentive,4,1700,5,21,woman
13077693554,410105655,2021-10-27T14:10:13Z,2021-10-27T14:12:03Z,TRUE,agentive,3,1700,7,21,woman
13077693988,410105655,2021-10-27T14:10:23Z,2021-10-27T14:11:58Z,TRUE,nonagentive,3,700,4,20,woman
13077693863,410105655,2021-10-27T14:10:15Z,2021-10-27T14:11:54Z,TRUE,agentive,2,NA,5,21,woman
13077691632,410105655,2021-10-27T14:09:43Z,2021-10-27T14:11:15Z,TRUE,nonagentive,3,2000,6,20,woman
13077691543,410105655,2021-10-27T14:09:45Z,2021-10-27T14:11:05Z,TRUE,agentive,4,1700,4,21,woman
13077694253,410105655,2021-10-27T14:10:39Z,2021-10-27T14:10:53Z,TRUE,NA,NA,NA,NA,NA,NA
13077693832,410105655,2021-10-27T14:10:33Z,2021-10-27T14:10:42Z,TRUE,NA,NA,NA,NA,NA,NA
13077693403,410105655,2021-10-27T14:10:24Z,2021-10-27T14:10:32Z,TRUE,NA,NA,NA,NA,NA,NA
13077691429,410105655,2021-10-27T14:09:42Z,2021-10-27T14:10:21Z,TRUE,nonagentive,3,1133.33333333333,3,21,woman
13077692033,410105655,2021-10-27T14:09:52Z,2021-10-27T14:10:02Z,TRUE,NA,NA,NA,NA,NA,NA
13077160071,410105655,2021-10-27T09:58:52Z,2021-10-27T13:19:55Z,TRUE,agentive,7,3400,7,20,woman
13077379264,410105655,2021-10-27T11:46:31Z,2021-10-27T11:48:32Z,TRUE,agentive,3,3400,3,20,woman
13077319850,410105655,2021-10-27T11:16:32Z,2021-10-27T11:17:59Z,TRUE,agentive,5,3400,5,20,man
13077152571,410105655,2021-10-27T09:54:24Z,2021-10-27T09:56:19Z,TRUE,agentive,5,3400,3,20,woman
13077052950,410105655,2021-10-27T08:52:29Z,2021-10-27T08:56:12Z,TRUE,nonagentive,5,0,5,21,man
13075769222,410105655,2021-10-26T23:30:47Z,2021-10-26T23:33:18Z,TRUE,agentive,6,3400,7,20,woman
13075738734,410105655,2021-10-26T23:18:58Z,2021-10-26T23:19:54Z,TRUE,nonagentive,5,3400,7,20,woman
13075701176,410105655,2021-10-26T23:04:32Z,2021-10-26T23:06:25Z,TRUE,agentive,5,2000,6,20,man
13075575295,410105655,2021-10-26T22:19:17Z,2021-10-26T22:19:26Z,TRUE,NA,NA,NA,NA,NA,NA
13075559126,410105655,2021-10-26T22:13:45Z,2021-10-26T22:15:19Z,TRUE,agentive,1,0,3,20,woman
13075419615,410105655,2021-10-26T21:27:41Z,2021-10-26T21:28:49Z,TRUE,agentive,4,1500,3,21,man
13075364196,410105655,2021-10-26T21:10:24Z,2021-10-26T21:11:25Z,TRUE,nonagentive,3,1700,4,21,woman
13075310905,410105655,2021-10-26T20:52:18Z,2021-10-26T20:53:55Z,TRUE,nonagentive,1,0,6,21,woman
13075288073,410105655,2021-10-26T20:44:10Z,2021-10-26T20:44:22Z,TRUE,NA,NA,NA,NA,NA,NA
13075270559,410105655,2021-10-26T20:37:58Z,2021-10-26T20:39:20Z,TRUE,nonagentive,7,3400,7,20,woman
13074677237,410105655,2021-10-26T17:29:16Z,2021-10-26T17:29:22Z,TRUE,NA,NA,NA,NA,NA,NA
13074587364,410105655,2021-10-26T17:00:53Z,2021-10-26T17:16:48Z,TRUE,nonagentive,4,3400,4,20,woman
13074617108,410105655,2021-10-26T17:05:52Z,2021-10-26T17:11:32Z,TRUE,nonagentive,4,1800,6,19,woman
13074607359,410105655,2021-10-26T17:06:46Z,2021-10-26T17:08:21Z,TRUE,nonagentive,5,2700,6,20,woman
13074590129,410105655,2021-10-26T17:01:38Z,2021-10-26T17:03:42Z,TRUE,agentive,3,1700,4,21,man
13074569692,410105655,2021-10-26T16:55:26Z,2021-10-26T16:59:25Z,TRUE,nonagentive,3,0,3,19,woman
13074526602,410105655,2021-10-26T16:42:04Z,2021-10-26T16:42:49Z,TRUE,agentive,7,3400,7,20,man
13074479722,410105655,2021-10-26T16:27:02Z,2021-10-26T16:29:54Z,TRUE,nonagentive,6,1700,7,21,man
13074447701,410105655,2021-10-26T16:16:08Z,2021-10-26T16:19:15Z,TRUE,nonagentive,5,2500,6,27,woman
13074252803,410105655,2021-10-26T15:13:24Z,2021-10-26T15:13:36Z,TRUE,NA,NA,NA,NA,NA,NA
13074171189,410105655,2021-10-26T14:44:34Z,2021-10-26T14:44:44Z,TRUE,NA,NA,NA,NA,NA,NA
13074018654,410105655,2021-10-26T13:42:19Z,2021-10-26T13:42:41Z,TRUE,NA,NA,NA,NA,NA,NA
13073887029,410105655,2021-10-26T12:41:52Z,2021-10-26T12:42:10Z,TRUE,NA,NA,NA,NA,NA,NA
13073720182,410105655,2021-10-26T11:19:45Z,2021-10-26T12:32:19Z,TRUE,agentive,7,3400,4,20,man
13073716406,410105655,2021-10-26T11:17:17Z,2021-10-26T11:20:02Z,TRUE,nonagentive,6,3400,5,19,man
13073714633,410105655,2021-10-26T11:16:52Z,2021-10-26T11:19:10Z,TRUE,agentive,3,3400,4,19,woman
13073713369,410105655,2021-10-26T11:16:05Z,2021-10-26T11:18:13Z,TRUE,agentive,3,500,3,19,man
13073713830,410105655,2021-10-26T11:16:21Z,2021-10-26T11:18:11Z,TRUE,nonagentive,1,NA,2,18,woman
13073713397,410105655,2021-10-26T11:16:12Z,2021-10-26T11:17:59Z,TRUE,nonagentive,3,1500,2,19,woman
13073713872,410105655,2021-10-26T11:16:29Z,2021-10-26T11:16:37Z,TRUE,NA,NA,NA,NA,NA,NA
13073713736,410105655,2021-10-26T11:16:23Z,2021-10-26T11:16:32Z,TRUE,NA,NA,NA,NA,NA,NA
13073713509,410105655,2021-10-26T11:16:10Z,2021-10-26T11:16:25Z,TRUE,NA,NA,NA,NA,NA,NA
13073713418,410105655,2021-10-26T11:16:13Z,2021-10-26T11:16:22Z,TRUE,NA,NA,NA,NA,NA,NA
13073713388,410105655,2021-10-26T11:16:10Z,2021-10-26T11:16:21Z,TRUE,NA,NA,NA,NA,NA,NA
13073713247,410105655,2021-10-26T11:16:08Z,2021-10-26T11:16:17Z,TRUE,NA,NA,NA,NA,NA,NA
13073708034,410105655,2021-10-26T11:13:12Z,2021-10-26T11:15:51Z,TRUE,agentive,1,0,2,20,woman
13073709460,410105655,2021-10-26T11:14:05Z,2021-10-26T11:15:04Z,TRUE,agentive,1,0,2,NA,NA
13073710271,410105655,2021-10-26T11:14:25Z,2021-10-26T11:14:40Z,TRUE,NA,NA,NA,NA,NA,NA
13073709585,410105655,2021-10-26T11:14:06Z,2021-10-26T11:14:17Z,TRUE,NA,NA,NA,NA,NA,NA
13073704836,410105655,2021-10-26T11:11:30Z,2021-10-26T11:13:11Z,TRUE,nonagentive,1,340,2,19,woman
13073626306,410105655,2021-10-26T10:26:43Z,2021-10-26T10:28:20Z,TRUE,agentive,3,1000,3,20,woman
13071980683,410105655,2021-10-25T21:45:10Z,2021-10-25T21:51:52Z,TRUE,agentive,5,2700,5,22,woman
13071828520,410105655,2021-10-25T20:50:17Z,2021-10-25T20:52:42Z,TRUE,nonagentive,5,3400,5,24,woman
13071725629,410105655,2021-10-25T20:11:09Z,2021-10-25T20:12:57Z,TRUE,agentive,3,1500,5,20,woman
13071706592,410105655,2021-10-25T20:03:55Z,2021-10-25T20:06:26Z,TRUE,agentive,3,1700,7,20,woman
13071548105,410105655,2021-10-25T19:07:25Z,2021-10-25T19:11:48Z,TRUE,agentive,4,3000,4,20,man
13071549563,410105655,2021-10-25T19:08:17Z,2021-10-25T19:11:34Z,TRUE,nonagentive,1,0,2,20,woman
13071258257,410105655,2021-10-25T17:33:25Z,2021-10-25T17:33:34Z,TRUE,NA,NA,NA,NA,NA,NA
13071239510,410105655,2021-10-25T17:25:08Z,2021-10-25T17:31:14Z,TRUE,agentive,6,3400,7,19,woman
13071237989,410105655,2021-10-25T17:26:45Z,2021-10-25T17:28:37Z,TRUE,nonagentive,2,3400,5,21,woman
13071178221,410105655,2021-10-25T17:06:44Z,2021-10-25T17:09:17Z,TRUE,nonagentive,6,3000,6,20,woman
13071179112,410105655,2021-10-25T17:07:30Z,2021-10-25T17:09:16Z,TRUE,nonagentive,3,1400,4,18,woman
13070500370,410105655,2021-10-25T12:37:29Z,2021-10-25T12:39:14Z,TRUE,nonagentive,6,2800,5,19,woman
13070500522,410105655,2021-10-25T12:36:58Z,2021-10-25T12:39:10Z,TRUE,nonagentive,5,3400,5,19,woman
13070217429,410105655,2021-10-25T09:39:26Z,2021-10-25T09:43:11Z,TRUE,agentive,5,3000,5,20,other
13070217033,410105655,2021-10-25T09:40:42Z,2021-10-25T09:42:34Z,TRUE,nonagentive,7,3400,7,19,man
13070216947,410105655,2021-10-25T09:40:42Z,2021-10-25T09:42:11Z,TRUE,agentive,4,1870,5,19,woman
13070215446,410105655,2021-10-25T09:39:27Z,2021-10-25T09:42:10Z,TRUE,nonagentive,4,400,5,19,woman
13070213663,410105655,2021-10-25T09:38:29Z,2021-10-25T09:41:47Z,TRUE,agentive,6,3400,6,19,woman
13070213090,410105655,2021-10-25T09:35:39Z,2021-10-25T09:41:44Z,TRUE,agentive,2,0,2,19,woman
13070213255,410105655,2021-10-25T09:38:15Z,2021-10-25T09:41:29Z,TRUE,nonagentive,3,100,7,19,woman
13070215269,410105655,2021-10-25T09:39:35Z,2021-10-25T09:41:23Z,TRUE,agentive,5,2000,7,20,woman
13070214257,410105655,2021-10-25T09:38:51Z,2021-10-25T09:41:19Z,TRUE,nonagentive,3,2000,6,19,man
13070215439,410105655,2021-10-25T09:38:44Z,2021-10-25T09:41:12Z,TRUE,agentive,7,3400,7,18,woman
13070215035,410105655,2021-10-25T09:39:02Z,2021-10-25T09:41:09Z,TRUE,agentive,4,1700,4,18,man
13070213608,410105655,2021-10-25T09:38:13Z,2021-10-25T09:41:05Z,TRUE,nonagentive,6,3400,4,19,woman
13070214104,410105655,2021-10-25T09:38:33Z,2021-10-25T09:41:04Z,TRUE,nonagentive,3,1000,5,19,woman
13070214132,410105655,2021-10-25T09:38:48Z,2021-10-25T09:41:01Z,TRUE,nonagentive,1,0,4,20,woman
13070214155,410105655,2021-10-25T09:38:48Z,2021-10-25T09:40:55Z,TRUE,nonagentive,2,1700,1,18,woman
13070215248,410105655,2021-10-25T09:39:32Z,2021-10-25T09:40:52Z,TRUE,agentive,4,4000,7,19,woman
13070214961,410105655,2021-10-25T09:39:16Z,2021-10-25T09:40:49Z,TRUE,nonagentive,5,2210,4,19,do not want to disclose
13070213743,410105655,2021-10-25T09:38:35Z,2021-10-25T09:40:37Z,TRUE,agentive,4,1700,4,20,woman
13070214343,410105655,2021-10-25T09:38:26Z,2021-10-25T09:40:35Z,TRUE,agentive,6,3000,6,19,woman
13070214117,410105655,2021-10-25T09:38:39Z,2021-10-25T09:40:32Z,TRUE,agentive,5,2000,7,19,woman
13070215019,410105655,2021-10-25T09:39:29Z,2021-10-25T09:40:31Z,TRUE,nonagentive,3,600,5,19,woman
13070213577,410105655,2021-10-25T09:38:22Z,2021-10-25T09:40:31Z,TRUE,nonagentive,2,800,2,19,woman
13070213460,410105655,2021-10-25T09:38:24Z,2021-10-25T09:40:30Z,TRUE,nonagentive,4,1700,3,18,woman
13070214410,410105655,2021-10-25T09:39:02Z,2021-10-25T09:40:30Z,TRUE,nonagentive,2,1000,2,19,woman
13070213592,410105655,2021-10-25T09:38:30Z,2021-10-25T09:40:26Z,TRUE,agentive,3,1700,7,18,woman
13070213736,410105655,2021-10-25T09:38:34Z,2021-10-25T09:40:22Z,TRUE,nonagentive,3,100,3,19,woman
13070214266,410105655,2021-10-25T09:38:55Z,2021-10-25T09:40:19Z,TRUE,agentive,3,2000,5,19,woman
13070214269,410105655,2021-10-25T09:38:57Z,2021-10-25T09:40:16Z,TRUE,agentive,6,3000,7,18,woman
13070212933,410105655,2021-10-25T09:36:04Z,2021-10-25T09:40:08Z,TRUE,agentive,4,1700,6,19,woman
13070213562,410105655,2021-10-25T09:38:21Z,2021-10-25T09:40:04Z,TRUE,nonagentive,5,2300,7,21,woman
13070213602,410105655,2021-10-25T09:38:29Z,2021-10-25T09:39:49Z,TRUE,agentive,3,3400,7,19,man
13070214003,410105655,2021-10-25T09:38:39Z,2021-10-25T09:39:45Z,TRUE,nonagentive,1,0,5,19,woman
13070213454,410105655,2021-10-25T09:38:22Z,2021-10-25T09:39:43Z,TRUE,agentive,3,1500,7,19,woman
13070213523,410105655,2021-10-25T09:38:27Z,2021-10-25T09:39:42Z,TRUE,nonagentive,2,800,2,19,woman
13070213461,410105655,2021-10-25T09:38:25Z,2021-10-25T09:39:35Z,TRUE,agentive,5,3000,6,18,woman
13070210327,410105655,2021-10-25T09:36:23Z,2021-10-25T09:39:17Z,TRUE,nonagentive,4,1200,4,19,woman
13070209624,410105655,2021-10-25T09:35:15Z,2021-10-25T09:37:37Z,TRUE,agentive,3,1500,3,18,do not want to disclose
13070204856,410105655,2021-10-25T09:32:44Z,2021-10-25T09:34:58Z,TRUE,agentive,3,1700,5,18,woman
13070201555,410105655,2021-10-25T09:30:23Z,2021-10-25T09:32:27Z,TRUE,nonagentive,2,1000,3,18,woman
13070195378,410105655,2021-10-25T09:26:15Z,2021-10-25T09:27:12Z,TRUE,nonagentive,1,3400,5,19,woman
13070179126,410105655,2021-10-25T09:15:25Z,2021-10-25T09:16:30Z,TRUE,agentive,4,3400,6,20,woman
13070177639,410105655,2021-10-25T09:13:56Z,2021-10-25T09:16:09Z,TRUE,agentive,3,1700,4,20,woman
13069395589,410105655,2021-10-24T22:34:48Z,2021-10-24T22:36:52Z,TRUE,nonagentive,4,1700,4,19,woman
13055239309,410105655,2021-10-19T12:31:16Z,2021-10-24T13:19:37Z,TRUE,agentive,1,3400,6,22,other
13068349103,410105655,2021-10-24T01:32:10Z,2021-10-24T01:34:32Z,TRUE,agentive,5,4000,4,18,man
13067798187,410105655,2021-10-23T16:28:22Z,2021-10-23T16:33:22Z,TRUE,agentive,3,NA,4,18,woman
13067563987,410105655,2021-10-23T12:56:41Z,2021-10-23T12:57:24Z,TRUE,NA,NA,NA,NA,NA,NA
13064917444,410105655,2021-10-22T11:48:39Z,2021-10-22T11:50:20Z,TRUE,nonagentive,7,2000,4,19,man
13061888906,410105655,2021-10-21T13:50:20Z,2021-10-21T13:52:47Z,TRUE,agentive,5,2720,4,20,woman
13061880464,410105655,2021-10-21T13:46:30Z,2021-10-21T13:48:20Z,TRUE,agentive,6,3000,7,22,woman
13060303198,410105655,2021-10-20T22:55:36Z,2021-10-20T22:58:43Z,TRUE,nonagentive,2,500,7,25,woman
13060277857,410105655,2021-10-20T22:45:49Z,2021-10-20T22:47:21Z,TRUE,agentive,3,2000,6,18,woman
13059110492,410105655,2021-10-20T16:17:49Z,2021-10-20T16:19:27Z,TRUE,agentive,4,1650,4,20,woman
13058822253,410105655,2021-10-20T14:39:37Z,2021-10-20T14:43:20Z,TRUE,nonagentive,2,500,2,23,man
13058300628,410105655,2021-10-20T10:05:42Z,2021-10-20T10:08:06Z,TRUE,agentive,3,1500,6,18,woman
13057116708,410105655,2021-10-19T23:11:44Z,2021-10-19T23:11:53Z,TRUE,NA,NA,NA,NA,NA,NA
13057077663,410105655,2021-10-19T22:54:54Z,2021-10-19T23:00:31Z,TRUE,agentive,3,3400,2,18,woman
13056767805,410105655,2021-10-19T20:58:21Z,2021-10-19T20:59:37Z,TRUE,nonagentive,1,0,2,19,woman
13056362291,410105655,2021-10-19T18:43:55Z,2021-10-19T20:45:21Z,TRUE,nonagentive,4,2000,4,18,woman
13056706584,410105655,2021-10-19T20:37:05Z,2021-10-19T20:39:50Z,TRUE,agentive,5,1700,7,21,woman
