respondent_id,collector_id,start_date,end_date,informed_consent,experimental_situation,assess_blame,assess_fine,assess_active_role,age,gender
12798194787,406985136,2021-07-06T17:16:20Z,2021-07-06T17:17:34Z,TRUE,agentive,5,1000,6,21,Male
12798192443,406985136,2021-07-06T17:15:22Z,2021-07-06T17:16:42Z,TRUE,agentive,5,1000,7,44,Male
12798191539,406985136,2021-07-06T17:14:01Z,2021-07-06T17:16:16Z,TRUE,agentive,6,1500,7,38,Male
12798190956,406985136,2021-07-06T17:14:53Z,2021-07-06T17:15:56Z,TRUE,agentive,6,1500,7,54,Male
12798190432,406985136,2021-07-06T17:14:49Z,2021-07-06T17:15:30Z,TRUE,nonagentive,6,1500,7,28,Male
12798189984,406985136,2021-07-06T17:13:41Z,2021-07-06T17:18:39Z,TRUE,nonagentive,3,750,4,32,Male
12798189736,406985136,2021-07-06T17:14:32Z,2021-07-06T17:15:36Z,TRUE,nonagentive,4,500,6,29,Male
12798187879,406985136,2021-07-06T17:13:48Z,2021-07-06T17:14:46Z,TRUE,nonagentive,7,1500,7,32,Female
12798186911,406985136,2021-07-06T17:13:16Z,2021-07-06T17:14:39Z,TRUE,agentive,3,500,3,37,Female
12798186213,406985136,2021-07-06T17:13:07Z,2021-07-06T17:14:33Z,TRUE,agentive,6,1000,7,35,Female
12798183046,406985136,2021-07-06T17:11:48Z,2021-07-06T17:14:44Z,TRUE,nonagentive,2,100,3,49,Male
12798182318,406985136,2021-07-06T17:11:21Z,2021-07-06T17:13:21Z,TRUE,nonagentive,1,0,7,23,Female
12798179148,406985136,2021-07-06T17:10:27Z,2021-07-06T17:11:44Z,TRUE,nonagentive,7,1500,7,58,Female
12798178046,406985136,2021-07-06T17:10:10Z,2021-07-06T17:13:18Z,TRUE,agentive,7,1500,7,39,Male
12798174146,406985136,2021-07-06T17:08:42Z,2021-07-06T17:10:04Z,TRUE,nonagentive,2,0,5,20,Female
12798170765,406985136,2021-07-06T17:06:19Z,2021-07-06T17:10:04Z,TRUE,nonagentive,1,500,7,41,Female
12798170197,406985136,2021-07-06T17:07:16Z,2021-07-06T17:09:24Z,TRUE,nonagentive,7,1500,7,38,Female
12798166675,406985136,2021-07-06T17:06:13Z,2021-07-06T17:07:35Z,TRUE,agentive,7,0,5,34,Male
12798166113,406985136,2021-07-06T17:05:59Z,2021-07-06T17:07:08Z,TRUE,nonagentive,1,NA,2,40,Male
12798164735,406985136,2021-07-06T17:05:29Z,2021-07-06T17:06:51Z,TRUE,agentive,2,150,2,40,Female
12798164422,406985136,2021-07-06T17:05:25Z,2021-07-06T17:07:04Z,TRUE,agentive,5,0,7,54,Male
12798163835,406985136,2021-07-06T17:05:17Z,2021-07-06T17:07:19Z,TRUE,agentive,6,0,7,31,Female
12798157937,406985136,2021-07-06T17:03:04Z,2021-07-06T17:04:13Z,TRUE,agentive,6,1500,7,35,Male
12798157801,406985136,2021-07-06T17:02:52Z,2021-07-06T17:04:28Z,TRUE,agentive,3,1000,4,23,Female
12798157621,406985136,2021-07-06T17:03:04Z,2021-07-06T17:04:58Z,TRUE,agentive,3,750,5,22,Female
12798156916,406985136,2021-07-06T17:02:43Z,2021-07-06T17:04:23Z,TRUE,agentive,6,1250,6,23,Female
12798154281,406985136,2021-07-06T17:01:51Z,2021-07-06T17:02:36Z,TRUE,nonagentive,4,0,4,23,Male
12798153204,406985136,2021-07-06T17:01:37Z,2021-07-06T17:02:19Z,TRUE,agentive,5,1000,6,21,Male
12798152712,406985136,2021-07-06T17:01:26Z,2021-07-06T17:04:45Z,TRUE,agentive,4,150,3,30,Male
12798146797,406985136,2021-07-06T16:59:17Z,2021-07-06T17:01:38Z,TRUE,nonagentive,3,500,7,18,Female
12798144361,406985136,2021-07-06T16:58:23Z,2021-07-06T16:59:40Z,TRUE,nonagentive,5,1000,6,28,Female
12798141379,406985136,2021-07-06T16:57:02Z,2021-07-06T17:00:16Z,TRUE,nonagentive,4,750,5,32,Female
12798139139,406985136,2021-07-06T16:56:22Z,2021-07-06T16:58:14Z,TRUE,nonagentive,3,300,4,26,Male
12798138717,406985136,2021-07-06T16:56:22Z,2021-07-06T16:57:33Z,TRUE,agentive,2,200,5,26,Female
12798138074,406985136,2021-07-06T16:55:56Z,2021-07-06T16:59:56Z,TRUE,agentive,6,1500,6,27,Female
12798135652,406985136,2021-07-06T16:54:55Z,2021-07-06T17:03:17Z,TRUE,agentive,1,0,3,46,Male
12798134378,406985136,2021-07-06T16:54:50Z,2021-07-06T16:55:59Z,TRUE,agentive,5,800,2,31,Female
12798133694,406985136,2021-07-06T16:54:22Z,2021-07-06T16:57:03Z,TRUE,agentive,2,0,5,25,Male
12798128595,406985136,2021-07-06T16:52:35Z,2021-07-06T16:54:00Z,TRUE,agentive,4,0,7,34,Female
12798127679,406985136,2021-07-06T16:52:20Z,2021-07-06T16:54:10Z,TRUE,agentive,5,1500,6,39,Female
12798127665,406985136,2021-07-06T16:51:53Z,2021-07-06T16:54:28Z,TRUE,agentive,3,750,7,23,Male
12798124742,406985136,2021-07-06T16:51:24Z,2021-07-06T16:52:44Z,TRUE,agentive,5,1500,5,23,Male
12798123229,406985136,2021-07-06T16:50:22Z,2021-07-06T16:52:30Z,TRUE,agentive,5,1500,5,20,Female
12798122324,406985136,2021-07-06T16:50:31Z,2021-07-06T16:51:39Z,TRUE,agentive,5,1000,6,36,Female
12798117500,406985136,2021-07-06T16:48:38Z,2021-07-06T16:51:16Z,TRUE,nonagentive,2,750,3,39,Male
12798114701,406985136,2021-07-06T16:47:22Z,2021-07-06T16:48:46Z,TRUE,agentive,4,500,5,22,Female
